 EVN Resources: ConText 1.0.0
 ---------------------------------
 Analysed: 2006.04.20 at 19:21
 
 Files :
 -------
   1 : EV Data
   2 : EV Graphics
   3 : EV Ships
   4 : EV Sounds
   5 : EV Titles
   6 : Nova Essentials
   7 : Nova Music
 -------

 Full EVN Resource Listing:
 ----------------------------------

 Total Resources Found    : 1678
 --------------------------

    bööm Found    : 3
    chär Found    : 1
    cölr Found    : 1
    crön Found    : 0
    dësc Found    : 648
    düde Found    : 67
    flët Found    : 19
    gövt Found    : 25
    ïntf Found    : 1
    jünk Found    : 19
    mïsn Found    : 116
    nëbu Found    : 2
    oütf Found    : 53
    öops Found    : 52
    përs Found    : 220
    ränk Found    : 0
    röid Found    : 16
    shän Found    : 27
    shïp Found    : 27
    spïn Found    : 83
    spöb Found    : 107
    sÿst Found    : 108
    wëap Found    : 25
    STR  Found    : 0
    STR# Found    : 58
 --------------------------

 Resource Duplicates by Type:
 ----------------------------

 ----------------------------


• Begin Output
••••••••••••••••

• Begin bööm
"Type"	"ID"	"Name"	"File"	"FrameAdvance"	"SoundIndex"	"GraphicIndex"	"EOR"
bööm	128	"FAE Small"	"Nova Essentials"	100	2	0	"•"
bööm	129	"FAE Medium"	"Nova Essentials"	100	1	1	"•"
bööm	130	"FAE Large"	"Nova Essentials"	100	0	2	"•"
• Begin chär
"Type"	"ID"	"Name"	"File"	"startCash"	"startShipType"	"startSystem1"	"startSystem2"	"startSystem3"	"startSystem4"	"startGovt1"	"startGovt2"	"startGovt3"	"startGovt4"	"startStatus1"	"startStatus2"	"startStatus3"	"startStatus4"	"startKills"	"introTextID"	"introPictID1"	"introPictID2"	"introPictID3"	"introPictID4"	"introPictDelay1"	"introPictDelay2"	"introPictDelay3"	"introPictDelay4"	"onStart"	"Flags"	"startDay"	"starMonth"	"startYear"	"DatePrefix"	"DateSuffix"	"EOR"
chär	128	".Trader"	"EV Data"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	20000	8200	-1	-1	-1	45	-1	-1	-1	""	0x0001	4	5	2246	""	""	"•"
• Begin cölr
"Type"	"ID"	"Name"	"File"	"ButtonUp"	"ButtonDown"	"ButtonGrey"	"MenuFont"	"MenuFontSize"	"MenuColor1"	"MenuColor2"	"GridBright"	"GridDim"	"ProgArea.left"	"ProgArea.top"	"ProgArea.right"	"ProgArea.bottom"	"ProgBright"	"ProgDim"	"ProgOutline"	"Button1x"	"Button1y"	"Button2x"	"Button2y"	"Button3x"	"Button3y"	"Button4x"	"Button4y"	"Button5x"	"Button5y"	"Button6x"	"Button6y"	"FloatingMap"	"ListText"	"ListBkgnd"	"ListHilite"	"EscortHilite"	"ButtonFont"	"ButtonFontSz"	"LogoX"	"LogoY"	"RolloverX"	"RolloverY"	"SliderX1"	"SliderY1"	"SliderX2"	"SliderY2"	"SliderX3"	"SliderY3"	"EOR"
cölr	128	"EV Colors"	"EV Titles"	#FFFFFF	#00FF00	#000000	"Geneva"	9	#00FF00	#008200	#00FF00	#404040	-100	280	100	290	#00FF00	#008200	#404040	272	388	272	460	272	528	520	388	520	460	520	528	#0C0C0C	#FFFFFF	#000000	#008200	#008200	"Crillee"	12	276	132	8448	8416	272	388	272	460	272	528	"•"
• Begin dësc
"Type"	"ID"	"Name"	"File"	"Graphic"	"Movie"	"Flags"	"Description"	"EOR"
düde	179	"Confed interceptor escorts"	"EV Data"	3	145	0	-32768	135	135	147	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	180	"Confed cruiser escorts"	"EV Data"	3	145	0	-32768	134	134	134	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	181	"Merchant couriers"	"EV Data"	2	136	0	-32768	131	131	131	131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	182	"UGE Corvette/Kestrel"	"EV Data"	4	142	5	-32768	143	143	146	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	35	35	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	183	"ConEx Corvette/Kestrel"	"EV Data"	4	139	0	-32768	143	143	146	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	35	35	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	184	"Rebel Manta Escort"	"EV Data"	3	144	0	-32768	144	144	144	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	185	"Psycho Manta/Destroyer"	"EV Data"	3	146	0	-32768	144	144	144	141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	21	21	37	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	186	"Psycho ConEx Fighters"	"EV Data"	3	139	0	-32768	131	138	138	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	187	"Psycho Confed Frg/Crs"	"EV Data"	3	143	0	-32768	133	133	134	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	188	"Psycho Rebel Dst/Crs"	"EV Data"	3	146	0	-32768	141	141	142	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	189	"Psycho Astex PS's"	"EV Data"	3	148	0	-32768	135	135	135	135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	190	"Defective Confed Frg"	"EV Data"	2	149	0	-32768	133	133	133	133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	191	"Merchant LFs"	"EV Data"	1	136	127	-32768	129	129	129	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	192	"Hunter Rapiers"	"EV Data"	3	152	0	-32768	136	136	136	136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	193	"Psycho Escort Carrier"	"EV Data"	3	146	0	-32768	153	153	153	153	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
düde	194	"Rebel LFs"	"EV Data"	1	129	127	-32768	129	129	129	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	"•"
• Begin flët
"Type"	"ID"	"Name"	"File"	"LeadShipType"	"EscortShipType1"	"EscortShipType2"	"EscortShipType3"	"EscortShipType4"	"EscortMin1"	"EscortMin2"	"EscortMin3"	"EscortMin4"	"EscortMax1"	"EscortMax2"	"EscortMax3"	"EscortMax4"	"Govt"	"LinkSyst"	"ActivateOn"	"Quote"	"Flags"	"EOR"
flët	128	"Escorted Confed BF"	"EV Data"	130	135	135	135	135	1	0	0	0	3	0	0	0	128	10000	""	0	0x0000	"•"
flët	129	"Small Confed Warfleet"	"EV Data"	133	135	135	135	135	2	0	0	0	4	0	0	0	128	-1	""	0	0x0000	"•"
flët	130	"Large Confed Warfleet"	"EV Data"	134	133	135	135	135	1	2	0	0	2	4	0	0	128	-1	""	0	0x0000	"•"
flët	131	"Small Rebel Warfleet"	"EV Data"	141	144	144	144	144	2	0	0	0	5	0	0	0	129	-1	""	0	0x0000	"•"
flët	132	"Large Rebel Warfleet"	"EV Data"	142	141	144	144	144	2	2	0	0	3	5	0	0	129	-1	""	0	0x0000	"•"
flët	133	"Large Pirate Fleet"	"EV Data"	146	136	136	137	137	2	0	2	0	3	0	3	0	130	20000	""	0	0x0000	"•"
flët	134	"Escorted Confed BF"	"EV Data"	130	135	135	135	135	1	0	0	0	3	0	0	0	128	10000	""	0	0x0000	"•"
flët	135	"Escorted Confed BF"	"EV Data"	130	135	135	135	135	1	0	0	0	3	0	0	0	128	10000	""	0	0x0000	"•"
flët	136	"Small Rebel Warfleet"	"EV Data"	141	144	144	144	144	2	0	0	0	5	0	0	0	129	-1	""	0	0x0000	"•"
flët	137	"Small Rebel Warfleet"	"EV Data"	141	144	144	144	144	2	0	0	0	5	0	0	0	129	-1	""	0	0x0000	"•"
flët	138	"Small Confed Warfleet"	"EV Data"	133	135	135	135	135	2	0	0	0	4	0	0	0	128	-1	""	0	0x0000	"•"
flët	139	"Small Confed Warfleet"	"EV Data"	133	135	135	135	135	2	0	0	0	4	0	0	0	128	-1	""	0	0x0000	"•"
flët	140	"Small Pirate Fleet"	"EV Data"	136	137	137	137	137	1	0	0	0	2	0	0	0	130	20000	""	0	0x0000	"•"
flët	141	"Small Trader Convoy"	"EV Data"	132	132	132	132	132	1	0	0	0	2	0	0	0	-1	-1	""	0	0x0000	"•"
flët	142	"Large Trader Convoy"	"EV Data"	132	132	132	132	138	2	0	0	2	3	0	0	3	-1	-1	""	0	0x0000	"•"
flët	143	"Escorted Confed ExT"	"EV Data"	139	135	135	135	135	2	0	0	0	2	0	0	0	128	10000	""	0	0x0000	"•"
flët	144	"Small Pirate Fleet"	"EV Data"	132	138	138	138	138	1	0	0	0	4	0	0	0	130	20000	""	0	0x0000	"•"
flët	254	"Small anti-escort fleet"	"EV Data"	138	138	18	138	138	0	0	0	0	2	0	0	0	130	-1	""	0	0x0000	"•"
flët	255	"Big anti-escort fleet"	"EV Data"	136	138	137	138	138	1	0	0	0	2	2	0	0	130	-1	""	0	0x0000	"•"
• Begin gövt
"Type"	"ID"	"Name"	"File"	"VoiceType"	"Flags"	"Flags2"	"ScanFine"	"CrimeTol"	"SmugPenalty"	"DisabPenalty"	"BoardPenalty"	"KillPenalty"	"ShootPenalty"	"InitialRec"	"MaxOdds"	"Classes1"	"Classes2"	"Classes3"	"Classes4"	"Allies1"	"Allies2"	"Allies3"	"Allies4"	"Enemies1"	"Enemies2"	"Enemies3"	"Enemies4"	"SkillMult"	"ScanMask"	"CommName"	"TargetCode"	"Require0"	"Require1"	"InhJam1"	"InhJam2"	"InhJam3"	"InhJam4"	"MediumName"	"Color"	"ShipColor"	"Intf"	"NewsPic"	"EOR"
gövt	128	"Confederation"	"EV Data"	0	0x6312	0x0000	0	50	3	5	10	25	3	0	32767	1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	100	0x0001	"Confed"	"Confed"	0x00000000	0x00000000	0	0	0	0	"Confed"	#000000	#000000	0	0	"•"
gövt	129	"Rebellion"	"EV Data"	0	0x6200	0x0000	0	75	0	0	10	25	0	0	32767	2	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	100	0x0000	"Rebel"	"Rebel"	0x00000000	0x00000000	0	0	0	0	"Rebel"	#000000	#000000	0	0	"•"
gövt	130	"Pirates"	"EV Data"	0	0xC311	0x0000	0	-20	0	3	5	10	3	0	32767	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	100	0x0000	"Pirate"	"Pirate"	0x00000000	0x00000000	0	0	0	0	"Pirate"	#000000	#000000	0	0	"•"
gövt	131	"Cydonian"	"EV Data"	0	0x4210	0x0000	0	100	3	5	10	20	3	0	32767	4	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	100	0x0000	"Cydonian"	"Cydonia"	0x00000000	0x00000000	0	0	0	0	"Cydonian"	#000000	#000000	0	0	"•"
gövt	132	"Lethean"	"EV Data"	0	0x4210	0x0000	0	100	3	5	10	20	3	0	32767	5	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	100	0x0000	"Lethean"	"Lethe"	0x00000000	0x00000000	0	0	0	0	"Lethean"	#000000	#000000	0	0	"•"
gövt	133	"Militia"	"EV Data"	0	0x4312	0x0000	0	60	5	10	15	20	3	0	32767	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Militia"	"Militia"	0x00000000	0x00000000	0	0	0	0	"Militia"	#000000	#000000	0	0	"•"
gövt	134	"Unexplored"	"EV Data"	0	0x0800	0x0000	0	32767	0	0	0	0	0	0	32767	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Unknown"	"Unknown"	0x00000000	0x00000000	0	0	0	0	"Unknown"	#000000	#000000	0	0	"•"
gövt	135	"Astex"	"EV Data"	0	0x6310	0x0000	0	50	3	5	10	25	3	0	32767	8	-1	-1	-1	1	-1	-1	-1	2	-1	-1	-1	100	0x0000	"Astex"	"Astex"	0x00000000	0x00000000	0	0	0	0	"Astex"	#000000	#000000	0	0	"•"
gövt	136	"Merchants"	"EV Data"	0	0x0000	0x0000	0	32767	0	0	0	0	0	0	32767	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Merchant"	"Trader"	0x00000000	0x00000000	0	0	0	0	"Merchant"	#000000	#000000	0	0	"•"
gövt	137	"Mercenaries"	"EV Data"	0	0x0310	0x0000	0	60	5	10	15	20	3	0	32767	10	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	100	0x0000	"Mercenary"	"Merc"	0x00000000	0x00000000	0	0	0	0	"Mercenary"	#000000	#000000	0	0	"•"
gövt	138	"Starbound Shipping"	"EV Data"	0	0x0000	0x0000	0	60	5	10	15	20	3	0	32767	11	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	100	0x0000	"Starbound"	"SBound"	0x00000000	0x00000000	0	0	0	0	"Starbound"	#000000	#000000	0	0	"•"
gövt	139	"Consolidated Express"	"EV Data"	0	0x0000	0x0000	0	60	5	10	15	20	3	0	32767	12	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	100	0x0000	"ConEx"	"ConEx"	0x00000000	0x00000000	0	0	0	0	"ConEx"	#000000	#000000	0	0	"•"
gövt	140	"Aliens"	"EV Data"	0	0x0401	0x0000	0	0	9999	9999	9999	9999	9999	0	32767	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Alien"	"Alien"	0x00000000	0x00000000	0	0	0	0	"Alien"	#000000	#000000	0	0	"•"
gövt	141	"Derelicts"	"EV Data"	0	0x0C00	0x0000	0	32000	0	0	0	0	0	0	32767	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Derelict"	"Derelict"	0x00000000	0x00000000	0	0	0	0	"Derelict"	#000000	#000000	0	0	"•"
gövt	142	"United Galactic Express"	"EV Data"	0	0x0000	0x0000	0	100	3	5	10	15	20	0	32767	15	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	100	0x0000	"UGE"	"UGExp"	0x00000000	0x00000000	0	0	0	0	"UGE"	#000000	#000000	0	0	"•"
gövt	143	"Psycho Confederation"	"EV Data"	0	0x6314	0x0000	0	50	3	5	10	25	3	0	32767	16	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	100	0x0000	"Confed"	"Confed"	0x00000000	0x00000000	0	0	0	0	"Confed"	#000000	#000000	0	0	"•"
gövt	144	"Escort Rebellion"	"EV Data"	0	0x6240	0x0000	0	75	0	0	10	25	0	0	32767	17	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	100	0x0000	"Rebel"	"Rebel"	0x00000000	0x00000000	0	0	0	0	"Rebel"	#000000	#000000	0	0	"•"
gövt	145	"Escort Confederation"	"EV Data"	0	0x6350	0x0000	0	50	3	5	10	25	3	0	32767	18	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	100	0x0000	"Confed"	"Confed"	0x00000000	0x00000000	0	0	0	0	"Confed"	#000000	#000000	0	0	"•"
gövt	146	"Psycho Rebellion"	"EV Data"	0	0x6204	0x0000	0	75	0	0	10	25	0	0	32767	19	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	100	0x0000	"Rebel"	"Rebel"	0x00000000	0x00000000	0	0	0	0	"Rebel"	#000000	#000000	0	0	"•"
gövt	147	"Psycho ConEx"	"EV Data"	0	0x0024	0x0000	0	60	5	10	15	20	3	0	32767	20	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	100	0x0000	"ConEx"	"ConEx"	0x00000000	0x00000000	0	0	0	0	"ConEx"	#000000	#000000	0	0	"•"
gövt	148	"Psycho Astex"	"EV Data"	0	0x6314	0x0000	0	50	3	5	10	25	3	0	32767	21	-1	-1	-1	1	-1	-1	-1	2	-1	-1	-1	100	0x0000	"Astex"	"Astex"	0x00000000	0x00000000	0	0	0	0	"Astex"	#000000	#000000	0	0	"•"
gövt	149	"Traitor Confederation"	"EV Data"	0	0x6332	0x0000	0	50	0	0	0	0	0	0	32767	22	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Confed"	"Confed"	0x00000000	0x00000000	0	0	0	0	"Confed"	#000000	#000000	0	0	"•"
gövt	150	"Psycho Aliens"	"EV Data"	0	0x0505	0x0000	0	0	9999	9999	9999	9999	9999	0	32767	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0x0000	"Alien"	"Alien"	0x00000000	0x00000000	0	0	0	0	"Alien"	#000000	#000000	0	0	"•"
gövt	152	"Hunters"	"EV Data"	0	0x0000	0x0000	0	9999	0	0	0	0	0	0	32767	24	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	100	0x0000	"Hunter"	"Hunter"	0x00000000	0x00000000	0	0	0	0	"Hunter"	#000000	#000000	0	0	"•"
gövt	153	"NoEP Rebellion"	"EV Data"	0	0x6300	0x0000	0	75	0	0	10	25	0	0	32767	25	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	100	0x0000	"Rebel"	"Rebel"	0x00000000	0x00000000	0	0	0	0	"Rebel"	#000000	#000000	0	0	"•"
• Begin ïntf
"Type"	"ID"	"Name"	"File"	"BrightText"	"DimText"	"RadarArea.left"	"RadarArea.top"	"RadarArea.right"	"RadarArea.bottom"	"BrightRadar"	"DimRadar"	"ShieldArea.left"	"ShieldArea.top"	"ShieldArea.right"	"ShieldArea.bottom"	"Shield"	"ArmorArea.left"	"ArmorArea.top"	"ArmorArea.right"	"ArmorArea.bottom"	"Armor"	"FuelArea.left"	"FuelArea.top"	"FuelArea.right"	"FuelArea.bottom"	"FuelFull"	"FuelPartial"	"NavArea.left"	"NavArea.top"	"NavArea.right"	"NavArea.bottom"	"WeapArea.left"	"WeapArea.top"	"WeapArea.right"	"WeapArea.bottom"	"TargArea.left"	"TargArea.top"	"TargArea.right"	"TargArea.bottom"	"CargoArea.left"	"CargoArea.top"	"CargoArea.right"	"CargoArea.bottom"	"StatusFont"	"StatFontSize"	"SubtitleSize"	"StatusBkgnd"	"EOR"
ïntf	128	"Default status bar"	"EV Titles"	#FFFFFF	#888888	4	4	188	188	#FFFFFF	#808080	59	205	184	211	#00F000	59	219	184	225	#FDFD00	59	238	184	244	#00A000	#003F00	4	260	192	296	4	306	192	324	4	330	192	445	4	458	192	547	"Crillee"	12	10	128	"•"
• Begin jünk
"Type"	"ID"	"Name"	"File"	"SoldAt1"	"SoldAt2"	"SoldAt3"	"SoldAt4"	"SoldAt5"	"SoldAt6"	"SoldAt7"	"SoldAt8"	"BoughtAt1"	"BoughtAt2"	"BoughtAt3"	"BoughtAt4"	"BoughtAt5"	"BoughtAt6"	"BoughtAt7"	"BoughtAt8"	"BasePrice"	"Flags"	"ScanMask"	"LCName"	"Abbrev"	"BuyOn"	"SellOn"	"EOR"
jünk	128	"Stembolts"	"EV Data"	174	-1	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	-1	-1	-1	50	0x0000	0x0000	"self-sealing stembolts"	"Bolts"	""	""	"•"
jünk	129	"Keychains"	"EV Data"	130	-1	-1	-1	-1	-1	-1	-1	187	-1	-1	-1	-1	-1	-1	-1	8	0x0000	0x0000	"Martian keychains"	"Keych."	""	""	"•"
jünk	130	"Seafood"	"EV Data"	134	-1	-1	-1	-1	-1	-1	-1	163	-1	-1	-1	-1	-1	-1	-1	40	0x0002	0x0000	"seafood"	"Seafood"	""	""	"•"
jünk	131	"Root Extract"	"EV Data"	138	-1	-1	-1	-1	-1	-1	-1	183	-1	-1	-1	-1	-1	-1	-1	50	0x0000	0x0000	"Junga root extract"	"Extract"	""	""	"•"
jünk	132	"Lobsters"	"EV Data"	139	-1	-1	-1	-1	-1	-1	-1	188	-1	-1	-1	-1	-1	-1	-1	80	0x0002	0x0000	"lobsters"	"Lobsters"	""	""	"•"
jünk	133	"Viral Serum"	"EV Data"	156	-1	-1	-1	-1	-1	-1	-1	142	-1	-1	-1	-1	-1	-1	-1	680	0x0000	0x0000	"viral serum"	"Serum"	""	""	"•"
jünk	134	"Workdroids"	"EV Data"	144	-1	-1	-1	-1	-1	-1	-1	137	-1	-1	-1	-1	-1	-1	-1	340	0x0000	0x0000	"workdroids"	"Droids"	""	""	"•"
jünk	135	"Wood"	"EV Data"	205	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	-1	-1	-1	270	0x0000	0x0000	"wood products"	"Wood"	""	""	"•"
jünk	136	"Magazines"	"EV Data"	233	-1	-1	-1	-1	-1	-1	-1	149	-1	-1	-1	-1	-1	-1	-1	10	0x0000	0x0000	"Playbeing Magazine"	"Magaz."	""	""	"•"
jünk	137	"Camels"	"EV Data"	194	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	25	0x0002	0x0000	"camels"	"Camels"	""	""	"•"
jünk	138	"Appetizers"	"EV Data"	168	-1	-1	-1	-1	-1	-1	-1	159	-1	-1	-1	-1	-1	-1	-1	150	0x0000	0x0000	"expensive appetizers"	"Appetiz."	""	""	"•"
jünk	139	"T-Shirts"	"EV Data"	175	-1	-1	-1	-1	-1	-1	-1	229	-1	-1	-1	-1	-1	-1	-1	15	0x0000	0x0000	"t-shirts"	"T-Shirts"	""	""	"•"
jünk	140	"Seaweed"	"EV Data"	176	-1	-1	-1	-1	-1	-1	-1	137	-1	-1	-1	-1	-1	-1	-1	38	0x0000	0x0000	"Diphidia seaweed"	"Seaweed"	""	""	"•"
jünk	141	"Computers"	"EV Data"	210	-1	-1	-1	-1	-1	-1	-1	181	-1	-1	-1	-1	-1	-1	-1	45	0x0000	0x0000	"ancient computers"	"Computers"	""	""	"•"
jünk	142	"Bug Juice"	"EV Data"	189	-1	-1	-1	-1	-1	-1	-1	207	-1	-1	-1	-1	-1	-1	-1	20	0x0000	0x0000	"Persean bug juice"	"BugJuice"	""	""	"•"
jünk	143	"Parrots"	"EV Data"	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0x0003	0x0000	"parrots"	"Parrots"	""	""	"•"
jünk	144	"Banderfrogs"	"EV Data"	208	-1	-1	-1	-1	-1	-1	-1	146	-1	-1	-1	-1	-1	-1	-1	42	0x0002	0x0000	"banderfrog hides"	"Hides"	""	""	"•"
jünk	145	"Grain"	"EV Data"	212	-1	-1	-1	-1	-1	-1	-1	152	-1	-1	-1	-1	-1	-1	-1	26	0x0000	0x0000	"grain products"	"Grain"	""	""	"•"
jünk	146	"Vegetables"	"EV Data"	214	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	17	0x0002	0x0000	"vegetables"	"Veggies"	""	""	"•"
• Begin mïsn
"Type"	"ID"	"Name"	"File"	"AvailStel"	"AvailLoc"	"AvailRecord"	"AvailRating"	"AvailRandom"	"DispWeight"	"TravelStel"	"ReturnStel"	"CargoType"	"CargoQty"	"PickupMode"	"DropoffMode"	"ScanMask"	"PayVal"	"ShipCount"	"ShipSyst"	"ShipDude"	"ShipGoal"	"ShipBehav"	"ShipNameID"	"ShipStart"	"CompGovt"	"CompReward"	"ShipSubtitle"	"BriefText"	"QuickBrief"	"LoadCargText"	"DropCargText"	"CompText"	"FailText"	"TimeLimit"	"CanAbort"	"ShipDoneText"	"AuxShipCount"	"AuxShipDude"	"AuxShipSyst"	"Flags"	"Flags2"	"RefuseText"	"AvailShipType"	"AvailBits"	"OnAccept"	"OnRefuse"	"OnSuccess"	"OnFailure"	"OnAbort"	"Require0"	"Require1"	"DatePostInc"	"OnShipDone"	"AcceptButton"	"RefuseButton"	"RefuseButton"	"EOR"
mïsn	128	"Ferry Passengers to <DST>"	"EV Data"	20002	0	0	-1	50	0	20002	-1	6	0	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6000	-1	-1	7000	-1	-1	1	-1	-1	-1	0	0x0180	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	129	"Ferry Passengers to <DST>"	"EV Data"	20002	0	0	-1	50	0	20002	-1	6	0	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6000	-1	-1	7000	-1	-1	1	-1	-1	-1	0	0x0180	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	130	"Ferry Passengers to <DST>"	"EV Data"	20002	0	0	-1	50	0	20002	-1	6	0	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6000	-1	-1	7000	-1	-1	1	-1	-1	-1	0	0x0180	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	131	"Transport Criminal"	"EV Data"	9999	1	0	100	8	0	10002	-1	7	0	0	1	0x0000	75000	-1	-1	-1	-1	-1	-1	0	128	-15	0	5001	6001	-1	-1	7001	-1	-1	1	-1	3	137	-1	0x0110	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	132	"Smuggle Drugs"	"EV Data"	10002	1	0	50	10	0	20002	-1	8	-10	0	1	0x0000	100000	-1	-1	-1	-1	-1	-1	0	130	10	0	5004	6002	-1	-1	7002	-1	-1	1	-1	3	137	-1	0x0110	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	133	"Prospecting Expedition"	"EV Data"	10000	1	1	-1	10	0	10006	-4	9	25	1	1	0x0000	35000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6005	9005	-1	7005	-1	-1	1	-1	4	134	-2	0x0100	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	134	"Gun Running"	"EV Data"	10000	1	-1	400	15	0	10002	-1	10	10	2	1	0x0001	250000	3	-1	142	2	-1	10003	1	129	50	0	5006	6006	-1	-1	7006	-1	-1	1	-1	2	137	-1	0x0020	0x0000	0	127	"b44"	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	135	"Rush Delivery to <DST>"	"EV Data"	20002	0	0	-1	50	0	20002	-1	1000	-10	0	1	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6007	-1	-1	7007	-1	31	1	-1	-1	-1	0	0x0100	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
mïsn	136	"Rush Delivery to <DST>"	"EV Data"	20002	0	0	-1	50	0	20002	-1	1000	-10	0	1	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6007	-1	-1	7007	-1	31	1	-1	-1	-1	0	0x0100	0x0000	0	0	""	""	""	""	""	""	0x00000000	0x00000000	0	""	""	""	"•"
